id	name	population
ZMB	Zambia	32.730000000000004
ZWE	Zimbabwe	21.93
228	Montserrat	0.04
230	Norfolk Island	0.0
224	Tuvalu	0.0
220	Wallis and Futuna	0.0
GRL	Greenland	0.01
189	Virgin Islands	0.1
233	Tokelau	0.19
ATA	Antarctica	0.13
FLK	Falkland Islands (Islas Malvinas)	0.0
232	Christmas Island	0.0
PAN	Panama	0.0
